"year","sex","cancer.type","measure","obs","suppress","obs_trend"
2010,2,"All cancers","ltr",0.4604978760255,0,NA
2010,2,"All cancers","Rates",509.681556031187,0,505.496871482184
2010,2,"Breast (female)","Counts",1951,0,1980.63736263738
2010,2,"Breast (female)","ltr",0.141135811391102,0,NA
2010,2,"Breast (female)","Rates",139.18971254677,0,141.176444094112
2010,2,"Colorectal","Counts",878,0,912.234950120907
2010,2,"Colorectal","ltr",0.0808901203537551,0,NA
2010,2,"Colorectal","Rates",61.9100855450724,0,64.3126283229953
2010,2,"Leukaemia","Counts",231,0,206.113962374301
2010,2,"Leukaemia","ltr",0.018132842998313,0,NA
2010,2,"Leukaemia","Rates",16.5547073101419,0,15.1136036769043
2010,2,"Lung","Counts",605,0,605.235982112128
2010,2,"Lung","ltr",0.0574295978643554,0,NA
2010,2,"Lung","Rates",42.8153176301041,0,41.8936932147706
2010,2,"Lymphoma","Counts",255,0,324.91159270756
2010,2,"Lymphoma","ltr",0.0213688505169783,0,NA
2010,2,"Lymphoma","Rates",17.926501719631,0,23.1514678268906
2010,2,"Melanoma","Counts",846,0,884.727704963322
2010,2,"Melanoma","ltr",0.0647948438920234,0,NA
2010,2,"Melanoma","Rates",60.4402577953211,0,63.8412188625605
2010,2,"Pancreatic","Counts",159,0,208.274509803918
2010,2,"Pancreatic","ltr",0.0170772984431358,0,NA
2010,2,"Pancreatic","Rates",11.4282765140812,0,14.6389548418869
2010,3,"All cancers","Counts",16491,0,16508.1836431424
2010,3,"All cancers","ltr",0.536836908005111,0,NA
2010,3,"All cancers","Rates",602.019170170617,0,605.764914528274
2010,3,"Colorectal","Counts",2006,0,2027.01098900488
2010,3,"Colorectal","ltr",0.0961770399617098,0,NA
2010,3,"Colorectal","Rates",74.1938466802752,0,73.8649701104605
2010,3,"Leukaemia","Counts",574,0,546.410320054365
2010,3,"Leukaemia","ltr",0.0251428123930999,0,NA
2010,3,"Leukaemia","Rates",21.2120506933647,0,20.1933367037767
2010,3,"Lung","Counts",1596,0,1588.99012943789
2010,3,"Lung","ltr",0.07647836992079,0,NA
2010,3,"Lung","Rates",58.6313773615319,0,58.4106313533245
2010,3,"Lymphoma","Counts",605,0,696.313381495118
2010,3,"Lymphoma","ltr",0.0270404571925436,0,NA
2010,3,"Lymphoma","Rates",22.4411943274513,0,25.5993930885709
2010,3,"Melanoma","Counts",2105,0,2177.72727272726
2010,3,"Melanoma","ltr",0.087466343395575,0,NA
2010,3,"Melanoma","Rates",77.5318248761142,0,79.9456479907631
2010,3,"Pancreatic","Counts",431,0,414.466666666664
2010,3,"Pancreatic","ltr",0.0217073587489668,0,NA
2010,3,"Pancreatic","Rates",16.0483545405867,0,15.308670446671
2011,1,"All cancers","Counts",9701,0,9714.30469784166
2011,1,"All cancers","ltr",0.61714827521234,0,NA
2011,1,"All cancers","Rates",721.200228822747,0,710.55871509102
2011,1,"Colorectal","Counts",1106,0,1135.61538461539
2011,1,"Colorectal","ltr",0.106944810646036,0,NA
2011,1,"Colorectal","Rates",82.5902594565048,0,84.9591630131317
2011,1,"Leukaemia","Counts",304,0,343.349157207408
2011,1,"Leukaemia","ltr",0.02704995686287,0,NA
2011,1,"Leukaemia","Rates",23.149911224376,0,25.6477207448311
2011,1,"Lung","Counts",930,0,933.823873409895
2011,1,"Lung","ltr",0.0983234925943337,0,NA
2011,1,"Lung","Rates",69.5365892703994,0,70.225227646362
2011,1,"Lymphoma","Counts",417,0,388.92191262541
2011,1,"Lymphoma","ltr",0.0382770453548589,0,NA
2011,1,"Lymphoma","Rates",31.3743543237262,0,28.6727450982694
2011,1,"Melanoma","Counts",1384,0,1344.24798216197
2011,1,"Melanoma","ltr",0.112685874448305,0,NA
2011,1,"Melanoma","Rates",102.385703532432,0,99.0151675513007
2011,1,"Pancreatic","Counts",254,0,240.153846153848
2011,1,"Pancreatic","ltr",0.0229664510231943,0,NA
2011,1,"Pancreatic","Rates",19.031558673156,0,18.460103237211
2011,1,"Prostate","Counts",2759,0,2761.41164785033
2011,1,"Prostate","ltr",0.239291337247158,0,NA
2011,1,"Prostate","Rates",197.288953256764,0,197.67066231978
2011,2,"All cancers","Counts",7102,0,7424.29048338644
2011,2,"All cancers","ltr",0.444722840494504,0,NA
2011,2,"All cancers","Rates",487.420135341279,0,508.375529455702
2011,2,"Breast (female)","Counts",1980,0,2051.84615384616
2011,2,"Breast (female)","ltr",0.13997882357557,0,NA
2011,2,"Breast (female)","Rates",138.096868349979,0,142.466545141355
2011,2,"Colorectal","Counts",847,0,922.294805641901
2011,2,"Colorectal","ltr",0.0783062053133988,0,NA
2011,2,"Colorectal","Rates",57.4166660936493,0,63.2150444428168
2011,2,"Leukaemia","Counts",227,0,209.243367418443
2011,2,"Leukaemia","ltr",0.0193073191889722,0,NA
2011,2,"Leukaemia","Rates",16.0489678827872,0,14.956604984813
2011,2,"Lung","Counts",522,0,637.057447540406
2011,2,"Lung","ltr",0.0457275683094872,0,NA
2011,2,"Lung","Rates",35.5636719536288,0,42.4983238787802
2011,2,"Lymphoma","Counts",300,0,338.333677330614
2011,2,"Lymphoma","ltr",0.0258961752841137,0,NA
2011,2,"Lymphoma","Rates",21.6228949486166,0,23.3572620807611
2011,2,"Melanoma","Counts",914,0,922.71477070515
