"year","sex","cancer.type","measure","obs","suppress","obs_trend"
2009,2,"Leukaemia","ltr",0.0105172859173616,0,NA
2009,2,"Leukaemia","Rates",11.0534821526863,0,8.93526929375162
2009,2,"Lung","Counts",502,0,507.880535828472
2009,2,"Lung","ltr",0.0476938562289391,0,NA
2009,2,"Lung","Rates",35.7701023080944,0,36.6342179542085
2009,2,"Lymphoma","Counts",190,0,130.753009976053
2009,2,"Lymphoma","ltr",0.0181771430998883,0,NA
2009,2,"Lymphoma","Rates",13.9887929138961,0,9.45393630752801
2009,2,"Melanoma","Counts",128,0,127.613691090472
2009,2,"Melanoma","ltr",0.01015305861413,0,NA
2009,2,"Melanoma","Rates",9.83013120450616,0,9.33419574636689
2009,2,"Pancreatic","Counts",228,0,186.107142857142
2009,2,"Pancreatic","ltr",0.0224138104549317,0,NA
2009,2,"Pancreatic","Rates",16.8573291525892,0,13.5928774688847
2009,3,"All cancers","Counts",5518,0,5588.84348125209
2009,3,"All cancers","ltr",0.253339028316363,0,NA
2009,3,"All cancers","Rates",210.026594143156,0,210.89492395382
2009,3,"Colorectal","Counts",786,0,765.297901617464
2009,3,"Colorectal","ltr",0.0417742804871944,0,NA
2009,3,"Colorectal","Rates",30.2589274470888,0,29.1823089017824
2009,3,"Leukaemia","Counts",293,0,283.912213392352
2009,3,"Leukaemia","ltr",0.0128978987792198,0,NA
2009,3,"Leukaemia","Rates",11.4388710130751,0,10.9671132213502
2009,3,"Lung","Counts",1316,0,1247.44375645086
2009,3,"Lung","ltr",0.0678246856794097,0,NA
2009,3,"Lung","Rates",50.0588947048855,0,49.3203183907477
2009,3,"Lymphoma","Counts",303,0,278.80736154173
2009,3,"Lymphoma","ltr",0.0144871891963227,0,NA
2009,3,"Lymphoma","Rates",11.921641324282,0,10.7836339581174
2009,3,"Melanoma","Counts",330,0,333.961878103435
2009,3,"Melanoma","ltr",0.0145076428467286,0,NA
2009,3,"Melanoma","Rates",12.9005354916904,0,12.9165772499545
2009,3,"Pancreatic","Counts",413,0,369.568952455496
2009,3,"Pancreatic","ltr",0.0194761673401824,0,NA
2009,3,"Pancreatic","Rates",15.6338341774119,0,14.1441207989677
2010,1,"All cancers","Counts",3327,0,3303.95562435649
2010,1,"All cancers","ltr",0.313408988918385,0,NA
2010,1,"All cancers","Rates",270.424956772057,0,268.080103764775
2010,1,"Colorectal","Counts",417,0,435.89267285875
2010,1,"Colorectal","ltr",0.0438424023557942,0,NA
2010,1,"Colorectal","Rates",33.0846809217051,0,34.9702350074755
2010,1,"Leukaemia","Counts",168,0,164.476092191364
2010,1,"Leukaemia","ltr",0.0150720111373035,0,NA
2010,1,"Leukaemia","Rates",13.4150544385018,0,13.4195758926587
2010,1,"Lung","Counts",754,0,787.85208118335
2010,1,"Lung","ltr",0.080045759008142,0,NA
2010,1,"Lung","Rates",60.1903393723459,0,62.5048752082625
2010,1,"Lymphoma","Counts",160,0,150.474372205021
2010,1,"Lymphoma","ltr",0.0188431632261767,0,NA
2010,1,"Lymphoma","Rates",12.907322810989,0,12.2022216254228
2010,1,"Melanoma","Counts",217,0,219.642424242325
2010,1,"Melanoma","ltr",0.0270455486751466,0,NA
2010,1,"Melanoma","Rates",17.0331301239284,0,17.3513582058517
2010,1,"Pancreatic","Counts",175,0,201.973043700517
2010,1,"Pancreatic","ltr",0.0168455909259935,0,NA
2010,1,"Pancreatic","Rates",14.3205526874422,0,14.9673414883771
2010,1,"Prostate","Counts",495,0,478.142414860678
